MaxT,MinT,WindSpeed,Humidity ,Precipitation
39.4,28.9,2.7,44.4,0.0
38.3,29.0,2.8,48.7,0.0
38.4,28.9,3.1,50.2,0.0
37.9,28.7,2.7,52.2,0.0
38.4,29.5,3.1,48.3,0.0
38.5,29.4,3.0,50.2,0.0
39.1,30.2,3.4,47.5,0.0
39.9,30.9,3.4,44.5,0.1
38.5,29.5,3.4,48.7,0.0
38.7,29.3,3.1,46.3,0.0
37.8,29.4,2.7,53.8,1.1
36.6,26.9,3.3,60.3,0.2
37.5,30.1,3.2,48.4,0.0
37.0,29.6,3.3,51.0,0.1
38.3,29.9,3.1,47.5,0.2
36.4,27.5,4.0,55.5,8.5
36.2,27.4,3.1,60.2,1.4
38.0,30.4,3.1,54.4,0.1
36.4,28.5,3.6,50.3,7.0
37.1,28.4,3.2,57.9,0.0
37.7,29.6,3.0,65.5,0.2
38.9,30.3,3.0,59.0,0.0
37.2,30.1,3.9,48.8,7.1
40.3,29.5,3.9,49.9,0.2
41.6,30.7,5.0,47.1,0.0
40.1,31.3,4.8,51.6,0.0
40.5,31.3,4.3,55.8,0.0
41.4,31.2,5.1,49.1,0.0
40.8,30.1,5.1,47.4,0.0
36.8,27.7,5.0,49.2,5.4
39.5,28.2,4.4,46.6,0.0
40.7,29.6,4.6,48.2,0.0
37.4,28.5,4.9,62.1,1.1
33.5,27.0,2.9,70.2,4.5
32.3,27.5,3.9,80.4,1.4
33.3,27.2,3.0,75.4,15.2
35.3,27.2,2.8,71.5,0.2
35.2,27.5,2.5,68.7,1.1
34.0,28.4,3.5,68.5,0.6
38.2,28.4,4.2,69.7,0.0
37.6,29.1,5.0,68.6,0.0
35.6,29.3,5.3,67.0,0.2
34.0,27.2,4.9,67.3,0.3
31.7,26.5,4.6,76.3,14.1
32.2,27.1,4.9,77.5,0.8
33.3,27.6,5.2,73.0,0.0
35.2,27.9,5.1,71.2,8.5
31.8,27.3,4.9,73.7,10.5
33.0,27.4,5.0,70.2,5.0
35.5,28.0,5.3,65.1,0.2
35.8,27.9,4.9,68.6,1.4
34.4,28.2,4.8,70.3,4.2
36.1,28.4,5.0,70.4,0.2
36.3,27.2,4.8,68.6,0.0
36.2,27.5,3.8,71.0,0.0
37.4,26.9,4.0,73.1,3.9
35.0,26.2,4.1,66.7,0.8
35.8,26.7,4.0,70.1,7.1
37.2,27.5,3.6,68.1,0.0
37.9,28.3,3.3,71.2,1.0
35.4,26.4,3.5,67.3,12.1
31.1,26.6,2.8,73.1,2.8
33.3,26.3,2.8,77.6,0.1
34.6,27.3,2.8,77.6,0.5
34.9,27.9,2.6,82.0,1.0
32.4,27.4,3.2,75.0,0.5
35.7,27.4,3.6,74.8,0.0
32.6,27.0,4.1,78.1,2.7
28.3,25.0,4.4,84.7,34.9
30.2,24.9,5.1,80.7,9.8
27.7,25.8,4.4,87.8,26.2
28.5,25.6,4.5,89.5,16.9
31.6,26.3,4.8,84.6,1.4
33.5,26.1,4.4,81.0,2.2
29.7,25.6,4.7,83.7,9.6
27.2,24.9,4.7,88.4,26.9
30.3,25.3,4.9,88.1,2.7
32.3,26.2,4.9,83.6,0.0
32.2,26.4,5.2,84.3,10.7
28.4,25.5,5.2,83.1,56.6
28.6,24.6,5.4,88.1,57.2
30.8,26.1,5.4,87.2,0.3
34.1,26.3,5.2,82.2,0.0
34.5,27.3,4.5,74.9,0.0
34.4,27.5,4.4,71.6,0.9
33.8,28.3,3.8,73.9,1.7
32.5,27.4,3.5,82.4,7.8
34.3,26.8,4.0,81.3,12.4
34.4,27.1,4.2,80.5,14.8
35.3,27.7,3.7,78.2,2.9
34.2,27.5,3.3,81.6,12.8
33.9,27.2,3.1,87.2,28.7
35.0,26.7,3.1,81.3,0.2
33.6,27.5,3.1,83.9,0.7
34.3,26.3,3.7,82.6,2.3
33.7,25.6,3.8,79.9,0.0
31.5,26.4,3.7,81.9,0.4
32.2,26.3,3.8,83.0,12.2
32.6,26.6,3.7,82.7,13.3
33.3,27.4,4.1,78.1,1.0
34.5,27.5,3.8,75.1,0.4
34.5,27.6,3.3,75.9,0.7
34.9,27.5,3.0,75.9,0.3
34.9,26.8,3.5,79.8,0.2
31.9,25.9,3.7,84.9,4.0
29.5,25.8,3.1,83.0,3.7
29.9,25.6,3.1,87.6,16.7
29.1,25.7,3.7,87.0,5.5
30.2,25.9,4.1,86.6,4.0
31.1,26.3,4.1,77.2,1.5
31.8,26.4,4.7,80.5,12.8
31.5,26.6,4.5,75.8,0.6
32.7,27.2,4.4,79.5,0.0
34.3,27.3,3.8,78.5,0.0
33.9,27.7,3.9,76.2,2.5
32.3,27.3,3.5,84.3,10.7
31.4,25.9,4.0,81.3,3.1
33.6,26.3,3.8,76.9,4.2
33.6,26.0,3.2,80.4,0.9
33.5,26.8,3.4,83.0,10.9
34.1,27.2,3.1,82.2,0.0
32.6,26.3,3.1,82.9,1.8
32.1,26.0,2.2,84.9,1.1
32.0,26.4,2.2,87.5,0.9
33.1,26.1,2.0,83.8,1.4
33.6,26.5,2.1,82.2,0.0
33.8,27.1,1.3,92.8,0.0
33.7,26.8,1.8,85.8,1.1
30.7,26.4,1.8,88.8,14.0
30.5,25.9,2.6,88.8,31.1
30.1,25.6,2.8,88.8,36.0
32.4,25.4,2.3,88.4,2.3
33.3,25.8,2.2,87.6,1.7
32.7,26.2,2.2,86.7,1.5
32.3,25.7,2.0,84.2,3.0
34.0,26.4,2.2,80.7,1.1
33.8,25.9,2.5,81.9,8.9
33.1,25.6,2.0,80.3,12.0
33.4,25.8,1.8,79.4,1.8
33.0,25.7,1.9,81.2,4.1
34.1,25.3,1.6,81.2,0.0
33.7,25.4,1.8,77.1,16.5
31.7,25.3,1.9,81.8,1.2
32.6,25.8,1.7,82.7,2.5
32.3,25.9,1.8,83.5,21.2
33.7,25.7,1.9,78.9,0.0
33.8,26.0,1.5,81.8,0.0
33.6,26.0,1.8,81.7,20.8
33.3,26.2,2.3,82.0,0.1
33.1,26.5,2.3,82.3,0.0
29.3,25.7,2.0,90.9,3.5
30.3,25.3,2.1,90.4,0.6
31.6,25.3,2.3,86.9,2.1
29.0,25.1,2.3,86.9,13.0
31.3,25.1,1.9,89.4,2.3
30.3,25.4,1.9,89.4,8.4
27.0,24.3,1.8,88.8,43.4
27.5,24.3,2.2,81.9,45.6
30.7,24.7,2.2,87.3,0.4
31.1,25.5,2.2,85.0,0.2
33.1,25.8,2.4,86.8,1.9
32.6,25.5,2.0,83.7,1.1
33.3,26.1,2.2,87.3,0.0
30.9,25.9,2.2,84.3,0.0
30.7,25.1,2.2,91.9,12.0
31.3,24.8,2.4,83.8,1.1
33.3,25.3,2.3,82.2,0.1
32.9,25.3,1.7,81.9,0.0
33.1,25.0,1.8,79.4,0.0
33.3,24.5,1.6,69.9,0.0
33.3,24.7,1.8,74.2,0.0
32.9,25.3,1.6,76.1,0.4
32.1,24.3,1.7,74.3,0.7
31.2,23.3,1.6,77.0,3.0
32.9,22.3,2.0,77.9,0.0
33.2,23.0,2.0,76.6,0.0
32.8,24.5,2.0,74.4,0.0
32.3,24.3,2.5,73.1,0.0
31.3,23.9,2.2,76.3,0.0
30.9,23.6,2.4,80.2,0.0
30.4,23.5,1.9,82.8,0.0
32.4,23.5,2.1,76.3,0.0
32.3,23.8,2.4,74.2,0.0
32.4,24.5,2.1,75.0,0.0
31.3,24.3,1.7,77.6,0.0
30.9,24.1,2.2,79.0,0.0
31.4,23.3,2.2,77.4,0.0
31.0,22.7,2.0,76.9,0.0
31.1,22.9,1.8,77.4,0.0
30.9,21.8,1.8,75.8,0.0
30.6,21.9,2.4,76.4,0.0
31.0,22.0,2.3,76.7,0.0
30.5,21.8,2.3,78.0,0.0
31.3,23.1,2.4,82.5,0.0
31.6,23.0,2.3,83.2,0.0
31.6,23.5,2.4,83.1,0.0
30.3,24.1,2.2,83.8,0.4
29.0,25.1,2.5,83.7,0.0
30.4,23.9,2.0,85.7,0.0
30.1,22.6,2.9,78.0,0.0
29.7,21.7,2.3,72.6,0.0
29.8,20.9,2.4,74.7,0.0
30.4,20.7,1.7,81.9,0.0
30.3,22.3,1.9,76.6,0.0
30.4,22.0,2.0,77.1,0.0
30.8,21.9,2.0,73.8,0.0
30.6,21.8,1.9,75.0,0.0
30.3,21.1,2.1,74.2,0.0
31.1,21.6,2.2,79.0,0.0
30.3,23.1,2.3,83.3,0.0
30.4,22.2,2.3,81.4,0.0
30.3,21.9,2.2,81.4,0.0
30.5,21.9,2.5,78.4,0.0
30.2,22.2,2.0,78.0,0.0
30.1,22.6,1.9,76.3,0.0
30.0,22.0,2.0,76.4,0.0
29.4,22.3,2.3,79.0,0.6
30.2,21.4,2.3,76.0,1.3
29.6,21.3,2.3,78.0,0.8
29.4,21.5,2.1,83.1,0.0
30.9,21.3,2.3,77.5,0.6
29.5,22.3,2.1,83.6,0.6
30.4,22.5,2.1,80.7,0.0
28.6,21.4,2.6,77.6,0.0
27.5,19.6,2.4,73.9,0.0
28.1,19.8,2.7,76.5,0.0
28.6,20.7,2.7,84.0,0.0
29.9,21.6,2.5,90.3,4.3
29.1,22.9,2.4,86.0,2.2
29.2,22.9,2.1,81.6,19.5
28.2,22.8,2.2,83.6,0.9
28.1,22.7,2.9,79.0,0.0
29.1,22.0,2.6,80.8,0.0
29.0,22.5,2.7,82.0,0.0
29.8,22.3,2.4,79.3,0.0
30.1,21.1,2.1,79.7,0.0
29.8,21.6,2.9,74.0,0.0
29.3,21.9,2.2,73.1,0.3
28.9,20.4,1.7,71.4,0.0
29.8,18.8,1.6,67.3,0.0
29.6,19.5,1.8,67.6,0.0
30.1,19.8,2.3,69.7,0.0
30.1,20.6,2.5,70.5,0.0
30.2,21.5,2.4,76.7,0.0
30.7,22.4,2.7,77.1,0.1
30.7,22.3,2.4,75.3,0.0
30.8,22.0,2.4,72.4,0.0
30.4,22.3,2.5,74.3,0.0
31.1,22.8,2.5,75.3,0.0
31.3,22.1,2.4,72.6,0.0
31.0,21.4,2.2,67.7,0.0
31.1,21.8,1.8,70.6,0.0
31.4,21.5,1.5,66.8,0.0
32.3,21.7,2.0,67.1,0.2
31.8,22.8,2.5,67.7,0.0
31.5,23.0,2.4,72.6,0.0
31.9,23.2,2.0,70.1,0.0
31.1,22.8,2.4,72.9,0.0
30.7,23.1,2.6,70.1,0.0
30.2,22.9,2.6,71.8,0.0
30.7,22.6,2.6,68.7,0.0
29.7,23.2,2.2,69.9,0.0
31.2,22.8,2.4,70.0,0.0
31.5,22.1,2.4,72.4,0.0
32.2,23.3,2.8,72.3,0.0
30.9,23.0,2.6,75.6,0.0
28.3,23.0,2.9,85.0,0.0
28.5,21.9,2.9,71.6,0.0
30.1,23.4,3.0,73.6,0.0
30.7,23.2,2.6,72.4,0.0
31.5,21.5,2.4,64.0,0.0
33.9,21.7,1.8,58.4,0.0
32.8,21.8,2.0,59.4,0.0
32.7,22.2,2.1,66.8,0.0
32.7,21.6,2.1,62.7,0.0
32.1,21.5,2.2,57.4,0.0
31.5,22.3,2.4,64.8,0.0
31.2,22.7,2.8,73.0,0.0
31.4,22.9,2.9,69.8,0.0
32.0,21.5,2.8,69.7,0.0
31.8,22.0,2.8,70.7,0.0
32.7,22.8,2.3,66.2,0.0
32.2,24.0,2.7,70.7,0.0
31.8,23.8,2.7,68.2,0.0
31.9,22.9,2.5,61.6,0.0
31.6,23.2,2.6,72.4,0.0
31.8,23.2,2.7,68.3,0.0
31.9,23.2,2.5,66.7,0.0
32.0,23.7,2.2,65.8,0.0
32.9,23.1,2.2,70.1,0.0
33.3,24.1,2.6,64.9,0.0
32.9,24.5,2.2,65.7,0.3
32.5,25.1,3.0,70.5,0.0
32.6,26.1,2.4,77.8,0.0
32.7,25.2,2.8,77.5,0.0
33.1,24.6,2.6,75.0,0.0
33.9,24.6,2.5,74.3,0.0
33.5,25.1,2.5,74.1,0.0
33.9,24.8,2.7,75.5,0.0
34.0,25.1,2.6,74.5,0.0
33.6,24.1,2.5,74.8,0.0
33.2,24.1,2.8,70.5,0.0
34.2,24.6,3.0,71.9,0.0
34.2,24.7,2.9,61.1,0.0
35.2,24.7,2.4,65.9,0.0
35.3,24.9,2.3,68.4,6.9
34.0,24.5,2.7,65.3,8.4
34.4,25.1,2.3,66.3,0.0
34.3,25.4,2.2,62.1,0.0
34.3,24.8,2.5,66.4,0.0
34.4,24.7,2.5,70.7,0.0
34.8,25.6,2.7,63.8,0.0
35.6,25.3,2.5,67.3,0.0
36.0,25.8,2.7,56.8,0.0
36.3,25.7,2.6,54.9,0.0
36.6,25.6,2.7,58.9,0.0
36.1,25.9,2.6,58.7,0.0
37.0,26.2,2.6,59.6,0.9
37.2,26.4,2.3,56.1,1.4
36.4,26.2,2.4,54.4,0.0
35.5,26.8,2.6,62.7,0.0
35.1,26.1,2.7,66.6,0.0
35.8,26.0,2.4,67.4,0.0
36.3,27.2,2.5,68.8,0.0
36.0,27.4,2.6,59.8,0.0
36.6,27.3,2.8,63.0,0.0
32.1,24.0,2.7,58.3,38.7
34.9,23.5,2.5,61.0,0.0
35.6,26.1,2.4,58.3,0.0
36.1,25.7,2.5,55.8,0.0
36.5,26.2,2.2,57.6,0.0
35.9,26.4,2.4,51.7,0.0
35.6,26.2,2.4,50.2,0.0
36.0,26.3,2.5,61.2,0.0
36.3,27.1,2.6,61.7,0.0
36.4,26.7,2.5,61.2,0.0
35.7,26.8,3.2,69.2,0.0
35.9,27.2,2.6,71.4,0.0
36.4,26.8,2.8,53.7,0.0
36.5,28.0,2.6,61.4,0.0
36.5,27.8,2.6,53.7,0.0
36.8,28.8,2.7,58.5,0.0
36.6,25.9,3.7,49.9,51.2
36.0,25.8,2.5,63.3,9.1
33.7,25.2,2.5,59.3,4.9
34.5,26.6,3.2,78.6,1.0
36.3,26.7,2.5,70.3,7.2
36.0,26.4,2.3,64.8,0.0
36.7,26.3,2.9,66.1,0.0
36.8,27.3,2.2,67.6,0.0
37.6,28.0,2.5,51.8,0.0
37.1,28.3,2.6,50.1,0.1
37.2,28.5,2.5,60.4,0.0
36.4,28.2,2.6,55.3,0.0
36.7,27.5,2.5,64.9,0.0
37.3,28.1,2.4,59.0,0.0
36.8,28.0,2.7,63.4,0.0
36.6,27.3,3.1,63.4,0.0
36.7,27.9,2.5,65.2,0.5
36.1,27.7,2.3,65.7,0.0
36.1,27.1,2.5,63.5,0.0
36.4,28.0,2.3,70.5,0.0
37.0,27.9,2.3,60.3,0.0
37.1,28.6,2.7,64.8,7.0
37.9,28.4,2.5,63.6,2.0
36.9,28.3,2.7,54.5,2.6
38.9,28.5,3.1,59.3,1.0
41.7,28.5,3.4,48.7,0.4
41.7,31.3,3.0,49.2,0.0
39.6,29.0,3.1,40.8,0.0
38.4,28.9,2.8,40.3,0.0
38.0,29.6,2.3,53.9,0.0
37.4,29.7,2.8,56.5,0.0
37.5,29.5,2.9,55.1,0.0
38.2,29.8,3.0,50.7,0.0
38.2,30.4,3.3,42.2,0.0
38.2,30.2,3.0,36.3,0.0
36.5,29.2,2.9,62.8,0.0
37.1,29.0,2.9,63.8,1.3
37.1,28.8,2.7,74.0,0.2
37.3,29.0,2.4,68.8,2.4
35.5,28.2,3.1,67.8,0.5
36.2,27.8,3.7,69.4,23.3
37.3,29.0,3.1,64.9,2.6
38.9,29.2,3.2,64.4,0.6
38.9,29.2,3.1,62.3,2.3
38.6,28.8,3.6,61.0,8.3
36.3,27.1,3.0,59.2,56.0
35.7,25.8,3.2,68.7,17.8
30.0,25.4,3.4,80.5,2.2
29.6,25.9,3.5,79.8,4.4
34.5,26.9,2.9,73.4,0.0
36.5,28.7,3.3,71.2,0.0
36.3,28.3,3.8,73.0,0.8
32.9,27.3,3.6,77.6,20.3
33.3,26.2,3.8,89.1,7.5
32.8,26.5,3.8,74.5,3.4
35.3,26.9,3.8,69.6,0.1
35.8,28.3,3.9,71.5,0.0
32.6,26.4,3.8,73.8,1.9
34.8,27.4,3.3,75.6,3.3
36.1,27.2,3.0,78.1,0.0
35.7,28.1,2.4,70.9,0.1
35.0,28.3,2.5,71.5,1.9
34.0,28.1,2.2,70.8,0.0
34.9,28.1,2.3,77.7,0.0
34.4,27.8,2.4,82.3,0.5
35.6,28.4,2.2,78.5,1.4
34.6,27.5,2.5,76.4,10.6
33.1,27.5,2.5,77.1,2.2
33.6,26.9,3.1,80.4,2.4
32.7,27.6,3.5,76.6,1.1
30.3,26.0,3.2,86.2,6.0
29.5,25.7,3.3,85.6,16.8
28.4,25.6,3.2,83.8,36.6
35.4,27.1,3.1,78.9,2.7
34.7,27.7,3.0,71.9,0.9
33.2,25.9,2.9,75.8,24.7
32.7,26.4,3.1,78.4,34.5
34.0,26.1,2.8,83.5,33.8
34.2,26.4,3.0,80.1,37.1
33.2,25.9,2.6,84.2,36.8
30.8,25.4,2.6,87.4,14.9
29.2,25.3,2.5,88.9,47.5
31.3,25.8,3.3,85.2,2.6
33.3,26.4,3.0,82.8,1.9
33.8,25.8,2.6,81.5,1.6
33.9,27.1,2.2,89.7,2.5
33.0,27.0,2.5,89.8,8.6
33.5,27.2,2.6,84.6,0.0
33.7,27.4,2.1,88.0,0.4
30.0,25.9,2.6,90.0,26.2
31.5,25.6,2.1,81.8,8.8
33.7,26.4,1.9,79.3,2.6
35.4,26.9,2.7,75.3,0.0
36.0,27.4,2.9,79.3,0.8
35.8,26.6,2.8,82.5,8.1
33.8,26.1,1.8,90.3,7.5
34.7,27.3,2.1,79.7,2.0
33.7,27.9,2.2,80.0,2.8
33.2,26.2,2.4,84.0,0.3
34.9,26.8,2.6,80.9,14.2
32.7,26.5,4.0,85.3,1.7
30.2,26.2,4.1,79.1,10.6
30.2,26.4,3.8,83.7,10.1
33.3,26.9,3.9,81.9,0.5
34.5,28.1,3.2,78.6,0.8
34.6,28.4,3.9,83.3,8.5
31.3,26.9,3.6,89.6,12.4
29.1,25.6,3.4,86.4,3.1
32.1,25.7,3.7,83.9,0.5
28.7,25.9,4.1,86.3,41.3
28.1,25.4,3.6,85.8,28.4
27.1,24.6,3.7,88.3,41.5
26.1,24.4,3.7,89.4,25.5
28.5,24.8,3.5,90.6,9.5
30.7,25.7,3.5,83.7,0.0
32.4,25.8,3.7,85.1,2.0
30.0,26.2,3.2,87.9,13.6
28.1,25.5,3.4,86.5,19.3
31.5,26.0,3.6,82.6,2.3
31.7,26.2,3.6,80.3,5.9
31.3,26.6,3.5,78.2,5.3
32.7,26.2,3.1,76.8,1.9
33.4,26.8,2.9,76.2,7.2
30.9,26.3,2.5,72.4,24.2
30.3,25.9,3.1,84.7,41.9
32.8,26.1,3.3,79.4,0.0
34.0,27.3,3.4,81.1,12.1
34.1,27.5,3.1,71.6,3.1
35.1,27.6,2.6,71.7,0.0
33.9,26.7,2.4,74.4,16.6
32.9,26.3,2.1,73.1,9.2
33.9,26.3,2.0,71.9,0.5
34.2,27.2,2.2,78.0,0.0
34.2,27.2,2.3,77.2,0.0
35.1,27.4,2.5,74.6,0.0
34.6,27.5,2.3,76.2,0.0
35.4,27.0,2.4,71.7,0.6
35.0,27.4,1.9,75.2,0.0
34.9,27.5,2.4,78.4,3.8
31.9,27.0,2.3,79.5,18.2
33.0,26.4,2.5,75.8,45.8
30.2,25.3,2.9,84.6,77.9
32.0,25.3,3.0,81.9,12.9
32.5,25.9,2.5,82.2,23.7
33.1,26.4,2.7,79.9,3.9
33.2,26.7,2.8,81.2,7.6
34.2,26.3,2.6,82.8,44.1
32.6,26.0,2.3,90.3,6.7
31.0,26.3,2.9,87.3,36.0
29.6,26.1,3.3,81.8,1.9
31.2,26.5,3.1,83.8,0.5
33.5,27.0,3.5,82.3,0.2
34.1,27.5,3.0,76.0,0.0
33.0,25.9,2.9,81.6,45.6
29.0,25.0,2.7,89.1,8.1
31.7,25.7,2.5,79.4,0.2
34.2,26.0,2.2,77.3,2.5
33.0,25.8,2.5,80.7,5.1
30.2,25.2,2.4,86.3,9.8
31.3,25.2,2.6,81.1,6.4
32.5,25.7,2.5,74.1,0.0
33.6,27.0,2.4,74.9,9.5
30.7,26.5,2.6,76.6,8.3
32.6,26.4,2.6,71.2,4.2
33.6,26.6,2.2,69.5,7.4
32.2,26.2,2.4,82.6,2.7
32.7,26.6,1.6,88.5,5.7
33.5,25.9,1.6,86.1,6.6
31.0,25.9,1.7,85.1,32.7
28.4,25.0,2.0,87.8,110.5
28.0,25.0,1.8,85.8,128.3
29.8,25.4,3.6,86.8,67.5
31.1,25.6,3.2,85.7,19.5
31.0,26.0,2.5,81.6,4.1
32.7,26.4,1.7,80.8,1.4
33.0,26.0,1.6,83.0,0.0
33.7,25.9,1.5,89.0,2.0
33.6,25.8,1.5,80.9,41.2
31.0,25.4,1.3,92.7,17.4
30.1,26.2,1.8,86.1,3.6
32.7,25.8,1.9,75.6,0.4
33.6,25.4,1.7,67.2,0.0
33.7,25.4,1.3,75.2,0.0
33.9,25.6,1.3,77.4,0.0
33.1,25.3,1.7,70.8,0.0
32.8,24.8,1.8,77.2,0.0
32.0,25.0,1.8,77.5,0.0
32.5,24.1,1.6,84.0,0.0
33.3,24.0,1.5,77.6,0.0
33.4,23.9,1.9,72.5,0.0
34.2,23.7,1.5,70.3,0.0
34.0,24.8,1.7,73.6,0.0
33.5,25.6,2.0,73.8,0.5
33.0,25.2,1.8,66.1,0.5
32.7,24.7,1.9,66.2,2.4
31.7,24.4,1.8,70.5,0.0
31.4,24.6,1.9,81.9,0.0
31.6,22.5,2.1,70.0,0.0
31.3,20.9,1.9,60.0,0.0
31.2,20.5,2.1,63.8,0.0
28.8,22.4,1.9,76.2,0.4
27.5,24.2,2.3,87.3,0.5
31.6,23.6,1.8,82.4,0.0
32.1,23.1,2.0,74.0,0.0
31.0,23.7,2.1,79.6,0.0
30.4,24.2,2.4,79.1,0.0
31.6,23.5,2.4,75.8,0.0
31.9,24.3,2.1,76.3,0.0
32.5,24.0,2.1,77.5,0.0
32.0,23.2,1.6,76.2,0.0
32.9,23.6,1.6,72.1,0.0
32.1,24.3,1.6,75.0,0.0
29.9,23.9,1.9,72.0,6.8
29.8,22.9,2.0,74.0,10.1
28.6,22.4,2.8,78.9,14.9
24.0,20.8,3.7,85.1,49.5
24.2,20.1,3.4,88.9,1.9
27.3,20.7,2.2,87.7,2.5
29.9,22.9,2.0,82.9,0.0
30.5,21.8,1.6,76.7,0.0
29.8,20.7,1.8,77.0,0.0
29.9,20.4,2.0,72.4,1.3
29.2,21.4,1.7,80.7,4.6
30.4,21.6,1.9,80.7,0.4
30.0,21.6,1.9,75.2,0.0
30.5,21.1,1.9,73.1,0.0
30.9,21.2,1.9,75.9,0.0
30.4,20.6,1.9,75.2,0.0
30.6,19.2,1.7,75.5,0.0
30.8,19.4,1.9,68.2,0.0
30.4,20.0,1.7,74.8,0.0
30.1,20.1,1.5,72.1,0.0
30.5,19.7,1.7,74.6,0.0
30.4,20.1,2.0,67.7,0.0
30.0,21.2,2.2,73.5,0.0
30.1,22.1,2.0,79.9,0.0
30.7,22.1,1.9,78.2,0.0
30.1,22.7,1.9,73.4,0.0
29.3,22.2,2.2,69.5,0.0
29.2,20.0,2.1,66.7,0.0
28.9,17.7,2.0,60.5,0.0
28.9,17.5,1.5,64.1,0.0
28.9,17.4,1.6,67.0,0.0
29.0,18.1,1.9,67.7,0.0
29.0,18.9,1.8,74.5,0.0
29.4,18.9,1.5,62.5,0.0
29.3,19.1,1.7,67.3,0.0
29.7,19.2,1.5,72.8,0.0
29.4,19.6,1.8,77.6,0.0
29.0,20.0,2.2,77.4,0.2
29.0,20.9,2.0,76.8,0.0
28.8,20.4,1.9,78.5,0.0
28.7,19.8,2.1,81.1,0.0
29.0,19.5,2.1,77.6,0.3
29.8,19.8,2.5,72.1,0.2
30.1,21.5,2.0,77.4,1.5
29.4,23.0,1.9,81.3,5.2
30.6,23.5,2.1,72.6,4.9
30.7,22.7,2.1,77.4,8.0
30.5,20.9,1.9,71.3,0.4
31.4,21.1,2.1,67.7,5.8
30.6,20.8,1.9,70.5,1.8
30.5,20.8,2.2,75.3,0.0
30.8,21.9,2.0,70.9,0.0
30.6,21.7,2.2,74.1,0.0
30.5,21.4,1.9,70.7,0.0
31.4,20.6,1.7,67.7,0.0
30.5,20.6,2.3,68.3,0.0
30.0,21.2,2.2,66.4,0.0
30.9,20.3,2.1,67.2,0.0
32.0,20.4,1.6,71.6,0.0
32.1,21.1,1.6,72.7,0.0
30.9,22.9,1.9,71.7,0.0
31.2,22.1,1.8,70.3,0.0
32.2,22.0,1.6,71.7,0.0
32.4,21.6,1.9,71.2,0.0
31.8,21.6,1.9,69.8,0.0
31.7,22.2,2.2,72.7,0.0
31.1,22.6,2.2,75.2,0.0
31.4,23.2,2.1,69.3,0.0
31.2,22.3,1.8,68.0,0.0
30.9,22.7,2.1,73.8,0.0
30.2,22.8,1.9,75.5,0.0
30.5,21.0,2.1,66.3,0.0
30.8,19.6,2.1,58.4,0.0
30.6,19.1,2.1,60.8,0.0
31.1,18.4,1.9,61.9,0.0
31.2,19.0,2.1,66.8,0.0
31.2,20.3,2.2,64.9,0.0
30.5,20.5,2.2,59.5,0.0
31.1,19.3,1.8,57.5,0.0
31.5,19.3,1.8,59.9,0.0
31.0,19.9,1.7,64.4,0.0
31.1,20.1,2.0,64.8,0.0
30.8,20.4,2.1,64.7,0.0
32.0,19.8,1.9,66.6,0.0
32.2,21.0,1.7,64.3,0.0
32.2,21.7,2.0,63.6,0.0
32.6,21.0,2.4,69.1,0.0
31.4,22.1,2.6,69.8,0.0
30.1,22.5,2.2,75.6,1.9
28.9,23.1,2.8,73.5,0.0
30.1,21.7,2.7,69.8,0.0
32.9,21.9,2.0,68.8,0.0
32.9,20.8,1.7,64.0,0.0
33.5,21.2,1.7,61.6,0.0
33.9,20.9,1.6,59.9,0.0
34.5,21.5,1.7,59.2,0.0
34.3,22.8,1.7,53.7,0.0
34.1,22.6,1.8,55.3,0.0
33.3,23.2,2.0,56.0,0.0
34.3,23.0,1.8,60.5,0.0
34.9,22.6,1.9,56.8,0.0
34.3,21.6,2.0,55.1,0.0
34.8,21.4,2.2,46.4,0.0
34.4,21.3,1.7,52.7,0.0
34.0,22.8,2.0,56.5,0.0
33.6,23.5,2.2,64.2,0.0
33.3,23.5,2.0,67.1,0.0
34.1,23.2,2.0,68.9,0.0
33.9,24.1,2.1,60.9,0.0
34.5,23.4,2.2,60.3,0.0
34.3,22.1,2.2,56.9,0.0
34.4,22.9,2.1,53.9,0.0
34.0,24.2,1.7,51.7,0.0
34.3,24.4,1.8,63.9,3.8
34.5,24.0,1.9,64.4,0.0
34.0,24.1,1.9,57.9,0.0
33.8,23.8,2.0,55.3,0.0
34.7,23.6,2.2,62.6,0.0
35.2,24.4,2.0,57.3,0.0
35.7,25.3,2.2,59.1,0.0
36.0,23.8,2.6,64.6,0.0
36.5,23.4,2.2,58.4,0.0
36.1,24.4,2.2,57.9,0.0
36.6,24.5,2.0,63.1,0.0
35.7,25.0,1.9,55.4,0.0
35.9,25.6,1.9,56.1,0.0
36.1,25.2,1.8,59.1,0.0
37.3,26.3,2.6,44.9,0.0
38.0,26.5,2.9,49.1,0.0
37.9,26.6,2.7,42.5,0.0
38.2,27.5,2.5,40.3,0.0
36.2,26.7,2.2,44.3,0.0
36.1,26.4,2.2,54.4,0.0
35.4,27.0,2.3,68.7,14.8
35.4,25.9,2.2,58.3,0.0
35.7,25.5,2.1,66.9,0.0
35.5,26.5,2.0,56.0,0.0
34.7,26.0,2.2,61.3,0.1
35.0,26.2,2.7,63.6,0.0
35.5,25.6,2.5,67.1,0.0
36.2,26.3,2.0,64.8,0.3
36.1,26.0,2.1,65.0,0.0
35.7,26.3,2.5,66.9,0.7
33.9,24.5,2.1,66.0,48.9
